order_id,user_id,order_date,total_amount,order_status
15258,5065,2026-03-27 22:27:31,227.53,已取消
15259,5065,2026-03-27 22:27:31,1406.27,已取消
15260,5065,2026-03-27 22:27:31,1085.61,已取消
15261,5066,2024-06-21 17:15:36,7634.52,已完成
15262,5066,2024-06-21 17:15:36,3882.61,已完成
15263,5067,2026-05-11 18:56:43,283.96,已完成
15264,5068,2025-04-26 17:23:09,1861.9,已完成
15265,5068,2025-04-26 17:23:09,5671.09,已完成
15266,5068,2025-04-26 17:23:09,8976.67,已完成
15267,5069,2025-05-15 09:27:57,1127.28,已取消
15268,5070,2026-01-09 21:14:34,210.45,已完成
15269,5070,2026-01-09 21:14:34,19427.38,已完成
15270,5070,2026-01-09 21:14:34,39588.57,已完成
15271,5070,2026-01-09 21:14:34,39221.67,已完成
15272,5070,2026-01-09 21:14:34,47140.27,已完成
15273,5071,2025-09-09 00:16:55,1655.9,已取消
15274,5071,2025-09-09 00:16:55,2394.5,已取消
15275,5071,2025-09-09 00:16:55,3826.06,已取消
15276,5071,2025-09-09 00:16:55,3125.91,已取消
15277,5071,2025-09-09 00:16:55,5509.09,已取消
15278,5072,2025-06-08 14:58:30,1686.98,已取消
15279,5072,2025-06-08 14:58:30,2210.84,已取消
15280,5072,2025-06-08 14:58:30,3370.35,已取消
15281,5073,2025-04-08 22:32:34,49.67,已取消
15282,5074,2024-05-25 17:49:04,1954.34,已完成
15283,5074,2024-05-25 17:49:04,2701.79,已完成
15284,5074,2024-05-25 17:49:04,9053.5,已完成
15285,5075,2024-09-02 01:16:05,26.73,已完成
15286,5075,2024-09-02 01:16:05,19645.39,已完成
15287,5075,2024-09-02 01:16:05,19897.99,已完成
15288,5075,2024-09-02 01:16:05,15286.39,已完成
15289,5076,2025-05-01 21:08:16,930.69,已完成
15290,5077,2025-02-13 15:57:48,189.64,已完成
15291,5078,2026-01-26 18:53:53,1704.16,已取消
15292,5078,2026-01-26 18:53:53,1954.47,已取消
15293,5079,2025-08-16 11:27:48,24.08,已取消
15294,5079,2025-08-16 11:27:48,636.31,已取消
15295,5080,2024-08-14 09:43:14,3910.41,已支付
15296,5080,2024-08-14 09:43:14,4108.74,已支付
15297,5080,2024-08-14 09:43:14,8242.35,已支付
15298,5080,2024-08-14 09:43:14,6111.14,已支付
15299,5081,2024-09-10 19:00:17,418.83,已完成
15300,5081,2024-09-10 19:00:17,500.1,已完成
15301,5081,2024-09-10 19:00:17,19294.93,已完成
15302,5081,2024-09-10 19:00:17,20806.37,已完成
15303,5082,2024-06-12 22:09:41,13975.34,已完成
15304,5083,2026-05-02 21:19:15,15894.66,已完成
15305,5084,2025-08-29 18:40:55,68.76,已完成
15306,5084,2025-08-29 18:40:55,68.76,已完成
15307,5084,2025-08-29 18:40:55,7899.06,已完成
15308,5084,2025-08-29 18:40:55,17335.32,已完成
15309,5085,2026-05-07 06:45:59,1715.57,已支付
15310,5085,2026-05-07 06:45:59,2199.71,已支付
15311,5086,2025-07-01 22:30:02,1001.37,已取消
15312,5087,2025-03-05 06:07:09,11579.24,已支付
15313,5088,2024-06-30 21:24:29,3735.87,已取消
15314,5089,2026-02-24 11:16:53,2044.89,已完成
15315,5089,2026-02-24 11:16:53,20916.15,已完成
15316,5090,2025-01-11 20:41:20,16793.71,已支付
15317,5091,2024-07-07 11:06:21,1753.1,已支付
15318,5092,2024-10-09 23:33:30,315.37,已完成
15319,5093,2024-05-30 09:21:56,298.83,已完成
15320,5093,2024-05-30 09:21:56,2049.51,已完成
15321,5093,2024-05-30 09:21:56,13244.79,已完成
15322,5094,2026-04-07 23:09:22,2563.75,已支付
15323,5094,2026-04-07 23:09:22,11873.96,已支付
15324,5094,2026-04-07 23:09:22,14834.38,已支付
15325,5095,2026-05-01 22:32:19,20682.83,已完成
15326,5095,2026-05-01 22:32:19,29623.23,已完成
15327,5095,2026-05-01 22:32:19,52170.31,已完成
15328,5095,2026-05-01 22:32:19,42795.37,已完成
15329,5095,2026-05-01 22:32:19,34090.49,已完成
15330,5096,2024-12-14 16:08:04,235.12,已支付
15331,5096,2024-12-14 16:08:04,7898.96,已支付
15332,5096,2024-12-14 16:08:04,7742.21,已支付
15333,5096,2024-12-14 16:08:04,7781.4,已支付
15334,5097,2025-02-23 18:33:30,2413.66,已支付
15335,5097,2025-02-23 18:33:30,8768.97,已支付
15336,5097,2025-02-23 18:33:30,7143.18,已支付
15337,5097,2025-02-23 18:33:30,21784.28,已支付
15338,5097,2025-02-23 18:33:30,23735.46,已支付
15339,5098,2025-05-24 09:44:49,7902.53,已完成
15340,5098,2025-05-24 09:44:49,8584.97,已完成
15341,5098,2025-05-24 09:44:49,9324.88,已完成
15342,5098,2025-05-24 09:44:49,10882.01,已完成
15343,5099,2026-05-09 18:49:23,8905.38,已完成
15344,5099,2026-05-09 18:49:23,18367.44,已完成
15345,5099,2026-05-09 18:49:23,25229.85,已完成
15346,5100,2025-07-03 15:51:58,4893.67,已完成
15347,5100,2025-07-03 15:51:58,17045.95,已完成
15348,5100,2025-07-03 15:51:58,14512.55,已完成
15349,5101,2026-03-21 22:16:38,1737.02,已完成
15350,5102,2025-02-24 20:18:50,109.61,已完成
15351,5102,2025-02-24 20:18:50,310.52,已完成
15352,5102,2025-02-24 20:18:50,4462.88,已完成
15353,5102,2025-02-24 20:18:50,15437.93,已完成
15354,5103,2026-03-02 22:37:08,4254.39,已完成
15355,5103,2026-03-02 22:37:08,2127.2,已完成
15356,5104,2025-12-07 13:22:11,367.92,已取消
15357,5104,2025-12-07 13:22:11,413.5,已取消
15358,5104,2025-12-07 13:22:11,482.69,已取消
15359,5104,2025-12-07 13:22:11,807.55,已取消
15360,5104,2025-12-07 13:22:11,1143.75,已取消
15361,5105,2025-02-19 20:53:46,181.68,已取消
15362,5105,2025-02-19 20:53:46,189.54,已取消
15363,5105,2025-02-19 20:53:46,4617.07,已取消
15364,5105,2025-02-19 20:53:46,3709.74,已取消
15365,5106,2026-04-21 12:40:32,14713.37,已完成
15366,5106,2026-04-21 12:40:32,25023.7,已完成
15367,5106,2026-04-21 12:40:32,55845.19,已完成
15368,5107,2026-04-19 11:00:49,4700.62,已完成
15369,5107,2026-04-19 11:00:49,26989.22,已完成
15370,5107,2026-04-19 11:00:49,35589.83,已完成
15371,5107,2026-04-19 11:00:49,48013.8,已完成
15372,5108,2025-06-25 13:20:13,8.0,已取消
15373,5109,2024-07-19 22:57:59,1668.5,已取消
15374,5109,2024-07-19 22:57:59,3978.29,已取消
15375,5109,2024-07-19 22:57:59,2371.61,已取消
15376,5110,2026-01-11 10:37:38,11151.7,已完成
15377,5110,2026-01-11 10:37:38,44856.28,已完成
15378,5111,2025-07-05 19:57:06,13692.23,已完成
15379,5112,2024-10-12 19:06:22,159.52,已完成
15380,5112,2024-10-12 19:06:22,949.78,已完成
15381,5112,2024-10-12 19:06:22,33031.0,已完成
15382,5112,2024-10-12 19:06:22,18196.48,已完成
15383,5113,2025-10-29 20:33:13,199.33,已完成
15384,5113,2025-10-29 20:33:13,621.95,已完成
15385,5113,2025-10-29 20:33:13,954.08,已完成
15386,5113,2025-10-29 20:33:13,1342.82,已完成
15387,5113,2025-10-29 20:33:13,3214.91,已完成
15388,5114,2026-04-02 13:02:16,1052.35,已完成
15389,5114,2026-04-02 13:02:16,6051.99,已完成
15390,5114,2026-04-02 13:02:16,4153.58,已完成
15391,5114,2026-04-02 13:02:16,4138.34,已完成
15392,5115,2026-02-22 19:58:38,187.03,已完成
15393,5116,2025-04-20 21:57:43,2125.78,已取消
15394,5116,2025-04-20 21:57:43,3043.08,已取消
15395,5116,2025-04-20 21:57:43,4117.19,已取消
15396,5117,2025-04-21 07:21:32,1358.85,已完成
15397,5117,2025-04-21 07:21:32,2879.9,已完成
15398,5117,2025-04-21 07:21:32,1561.6,已完成
15399,5118,2025-03-04 02:32:07,3183.79,已完成
15400,5118,2025-03-04 02:32:07,3183.79,已完成
15401,5119,2026-02-08 15:45:09,78.75,已取消
15402,5119,2026-02-08 15:45:09,1358.0,已取消
15403,5119,2026-02-08 15:45:09,3222.24,已取消
15404,5119,2026-02-08 15:45:09,4442.75,已取消
15405,5119,2026-02-08 15:45:09,5911.94,已取消
15406,5120,2024-05-30 18:53:14,1811.39,已完成
15407,5120,2024-05-30 18:53:14,1872.05,已完成
15408,5120,2024-05-30 18:53:14,4328.05,已完成
15409,5120,2024-05-30 18:53:14,5701.55,已完成
15410,5120,2024-05-30 18:53:14,9297.25,已完成
15411,5121,2025-08-26 20:00:24,462.36,已完成
15412,5122,2024-07-11 20:03:40,1629.38,已完成
15413,5122,2024-07-11 20:03:40,2662.06,已完成
15414,5123,2026-03-28 23:57:51,33132.63,已支付
15415,5123,2026-03-28 23:57:51,45442.69,已支付
15416,5124,2025-05-14 22:51:11,7720.68,已完成
15417,5125,2024-08-08 23:41:37,11580.83,已完成
15418,5125,2024-08-08 23:41:37,24618.56,已完成
15419,5125,2024-08-08 23:41:37,17284.95,已完成
15420,5126,2024-09-29 22:23:00,913.55,已支付
15421,5126,2024-09-29 22:23:00,1144.38,已支付
15422,5126,2024-09-29 22:23:00,1980.98,已支付
15423,5126,2024-09-29 22:23:00,1989.92,已支付
15424,5126,2024-09-29 22:23:00,20773.76,已支付
15425,5127,2025-09-26 21:46:23,2045.57,已完成
15426,5127,2025-09-26 21:46:23,43354.88,已完成
15427,5127,2025-09-26 21:46:23,25676.65,已完成
15428,5128,2025-08-02 11:11:16,180.32,已支付
15429,5128,2025-08-02 11:11:16,8438.97,已支付
15430,5128,2025-08-02 11:11:16,12936.09,已支付
15431,5128,2025-08-02 11:11:16,27173.98,已支付
15432,5128,2025-08-02 11:11:16,36757.23,已支付
15433,5129,2025-12-25 09:50:08,18.49,已取消
15434,5129,2025-12-25 09:50:08,45.7,已取消
15435,5129,2025-12-25 09:50:08,111.45,已取消
15436,5129,2025-12-25 09:50:08,198.24,已取消
15437,5130,2025-07-11 21:23:45,1818.37,已完成
15438,5130,2025-07-11 21:23:45,2038.95,已完成
15439,5130,2025-07-11 21:23:45,6429.05,已完成
15440,5130,2025-07-11 21:23:45,18334.33,已完成
15441,5130,2025-07-11 21:23:45,41165.16,已完成
15442,5131,2025-08-21 23:06:47,38100.71,已完成
15443,5131,2025-08-21 23:06:47,39409.69,已完成
15444,5131,2025-08-21 23:06:47,59769.02,已完成
15445,5132,2025-04-30 07:48:56,178.49,已完成
15446,5132,2025-04-30 07:48:56,5964.89,已完成
15447,5132,2025-04-30 07:48:56,16652.58,已完成
15448,5132,2025-04-30 07:48:56,17316.28,已完成
15449,5133,2026-04-25 14:01:03,17184.31,已完成
15450,5133,2026-04-25 14:01:03,50798.29,已完成
15451,5133,2026-04-25 14:01:03,39379.05,已完成
15452,5133,2026-04-25 14:01:03,31070.85,已完成
15453,5134,2024-08-04 00:13:17,3787.05,已完成
15454,5134,2024-08-04 00:13:17,3693.1,已完成
15455,5134,2024-08-04 00:13:17,26400.53,已完成
15456,5134,2024-08-04 00:13:17,33714.99,已完成
15457,5135,2024-10-29 23:47:14,130.67,已完成
15458,5136,2024-11-04 11:32:50,110.65,已支付
15459,5136,2024-11-04 11:32:50,6466.54,已支付
15460,5136,2024-11-04 11:32:50,21733.17,已支付
15461,5136,2024-11-04 11:32:50,43707.78,已支付
15462,5136,2024-11-04 11:32:50,44048.45,已支付
15463,5137,2026-05-20 04:30:59,12624.28,已支付
15464,5138,2026-02-16 18:10:13,273.39,已完成
15465,5139,2025-09-13 19:39:29,1542.52,已完成
15466,5140,2026-03-15 12:17:02,3376.82,已完成
15467,5140,2026-03-15 12:17:02,3946.78,已完成
15468,5140,2026-03-15 12:17:02,39264.55,已完成
15469,5140,2026-03-15 12:17:02,28640.64,已完成
15470,5141,2025-01-20 18:47:51,6030.0,已完成
15471,5141,2025-01-20 18:47:51,6030.0,已完成
15472,5141,2025-01-20 18:47:51,8051.27,已完成
15473,5141,2025-01-20 18:47:51,19486.37,已完成
15474,5141,2025-01-20 18:47:51,22258.0,已完成
15475,5142,2026-04-18 15:46:34,2953.26,已完成
15476,5142,2026-04-18 15:46:34,3892.88,已完成
15477,5142,2026-04-18 15:46:34,2181.34,已完成
15478,5142,2026-04-18 15:46:34,13046.37,已完成
15479,5142,2026-04-18 15:46:34,25231.63,已完成
15480,5143,2026-03-30 23:00:37,67.42,已取消
15481,5144,2024-07-27 20:09:21,20040.64,已完成
15482,5144,2024-07-27 20:09:21,44144.13,已完成
15483,5144,2024-07-27 20:09:21,44523.28,已完成
15484,5145,2025-07-02 15:57:08,33844.05,已完成
15485,5145,2025-07-02 15:57:08,22229.86,已完成
15486,5145,2025-07-02 15:57:08,20479.23,已完成
15487,5145,2025-07-02 15:57:08,23317.13,已完成
15488,5146,2025-12-01 09:15:06,16.12,已取消
15489,5147,2025-09-28 03:44:31,3407.38,已取消
15490,5147,2025-09-28 03:44:31,2961.59,已取消
15491,5147,2025-09-28 03:44:31,4042.76,已取消
15492,5147,2025-09-28 03:44:31,2419.07,已取消
15493,5148,2024-11-25 07:26:02,6496.63,已完成
15494,5148,2024-11-25 07:26:02,13207.46,已完成
15495,5148,2024-11-25 07:26:02,13273.9,已完成
15496,5148,2024-11-25 07:26:02,25054.71,已完成
15497,5148,2024-11-25 07:26:02,19033.65,已完成
15498,5149,2024-10-22 23:01:51,6724.08,已完成
15499,5150,2026-01-20 22:13:35,628.15,已取消
15500,5150,2026-01-20 22:13:35,1795.36,已取消
15501,5150,2026-01-20 22:13:35,2638.22,已取消
15502,5150,2026-01-20 22:13:35,2530.87,已取消
15503,5150,2026-01-20 22:13:35,2638.22,已取消
15504,5151,2024-06-01 14:42:30,671.11,已取消
15505,5151,2024-06-01 14:42:30,1342.22,已取消
15506,5152,2025-12-23 09:54:47,2480.15,已完成
15507,5152,2025-12-23 09:54:47,6924.58,已完成
15508,5152,2025-12-23 09:54:47,20757.16,已完成
15509,5152,2025-12-23 09:54:47,26396.02,已完成
15510,5152,2025-12-23 09:54:47,30182.28,已完成
15511,5153,2026-04-14 15:07:31,8886.46,已完成
15512,5153,2026-04-14 15:07:31,41677.1,已完成
15513,5153,2026-04-14 15:07:31,25572.14,已完成
15514,5153,2026-04-14 15:07:31,52682.5,已完成
15515,5154,2024-08-02 18:45:43,560.0,已完成
15516,5154,2024-08-02 18:45:43,906.28,已完成
15517,5154,2024-08-02 18:45:43,14051.9,已完成
15518,5154,2024-08-02 18:45:43,14968.84,已完成
15519,5155,2025-11-16 19:55:01,179.54,已取消
15520,5155,2025-11-16 19:55:01,145.42,已取消
15521,5155,2025-11-16 19:55:01,131.0,已取消
15522,5156,2024-06-30 13:07:08,1279.49,已完成
15523,5156,2024-06-30 13:07:08,13622.15,已完成
15524,5156,2024-06-30 13:07:08,42308.63,已完成
15525,5157,2026-01-16 08:50:18,19992.68,已完成
15526,5157,2026-01-16 08:50:18,43605.99,已完成
15527,5157,2026-01-16 08:50:18,23693.4,已完成
15528,5157,2026-01-16 08:50:18,25583.81,已完成
15529,5158,2024-07-12 23:26:39,19862.44,已完成
15530,5158,2024-07-12 23:26:39,41440.99,已完成
15531,5158,2024-07-12 23:26:39,43136.67,已完成
15532,5158,2024-07-12 23:26:39,44827.37,已完成
15533,5158,2024-07-12 23:26:39,63494.58,已完成
15534,5159,2025-06-12 19:40:09,7.13,已取消
15535,5159,2025-06-12 19:40:09,7.13,已取消
15536,5159,2025-06-12 19:40:09,845.77,已取消
15537,5160,2024-06-09 10:13:14,2338.41,已完成
15538,5160,2024-06-09 10:13:14,4804.01,已完成
15539,5161,2025-05-20 21:44:13,30603.37,已支付
15540,5161,2025-05-20 21:44:13,19062.01,已支付
15541,5161,2025-05-20 21:44:13,27089.43,已支付
15542,5161,2025-05-20 21:44:13,47659.47,已支付
15543,5162,2025-10-12 21:40:15,42530.44,已支付
15544,5163,2025-03-23 00:31:47,1012.94,已完成
15545,5164,2024-07-10 21:36:47,1584.61,已支付
15546,5164,2024-07-10 21:36:47,1695.77,已支付
15547,5165,2026-03-20 15:02:29,643.77,已取消
15548,5165,2026-03-20 15:02:29,1729.13,已取消
15549,5165,2026-03-20 15:02:29,3630.96,已取消
15550,5165,2026-03-20 15:02:29,3644.13,已取消
15551,5166,2025-01-16 19:51:50,18.58,已取消
15552,5166,2025-01-16 19:51:50,42.34,已取消
15553,5167,2025-08-15 11:30:08,184.45,已取消
15554,5167,2025-08-15 11:30:08,941.23,已取消
15555,5167,2025-08-15 11:30:08,1523.04,已取消
15556,5168,2025-09-08 20:53:05,339.64,已取消
15557,5168,2025-09-08 20:53:05,793.22,已取消
15558,5168,2025-09-08 20:53:05,495.75,已取消
15559,5168,2025-09-08 20:53:05,3481.57,已取消
15560,5168,2025-09-08 20:53:05,2633.28,已取消
15561,5169,2026-05-17 22:51:14,1746.13,已取消
15562,5169,2026-05-17 22:51:14,880.54,已取消
15563,5169,2026-05-17 22:51:14,2399.42,已取消
15564,5170,2025-10-24 18:30:24,150.18,已取消
15565,5170,2025-10-24 18:30:24,331.98,已取消
15566,5170,2025-10-24 18:30:24,617.06,已取消
15567,5170,2025-10-24 18:30:24,874.4,已取消
15568,5170,2025-10-24 18:30:24,1140.72,已取消
15569,5171,2025-03-12 20:56:18,1304.33,已完成
15570,5171,2025-03-12 20:56:18,761.42,已完成
15571,5171,2025-03-12 20:56:18,7723.4,已完成
15572,5171,2025-03-12 20:56:18,14966.98,已完成
15573,5171,2025-03-12 20:56:18,22097.56,已完成
15574,5172,2024-08-02 10:45:03,368.76,已取消
15575,5172,2024-08-02 10:45:03,569.46,已取消
15576,5172,2024-08-02 10:45:03,584.69,已取消
15577,5172,2024-08-02 10:45:03,599.69,已取消
15578,5173,2024-10-05 04:29:12,162.46,已支付
15579,5173,2024-10-05 04:29:12,36870.79,已支付
15580,5173,2024-10-05 04:29:12,34524.75,已支付
15581,5173,2024-10-05 04:29:12,46963.95,已支付
15582,5174,2025-02-09 01:23:58,217.02,已完成
15583,5174,2025-02-09 01:23:58,1221.35,已完成
15584,5174,2025-02-09 01:23:58,2867.91,已完成
15585,5175,2025-04-29 23:18:29,11254.5,已支付
15586,5175,2025-04-29 23:18:29,12925.16,已支付
15587,5175,2025-04-29 23:18:29,35081.26,已支付
15588,5176,2025-11-01 22:57:40,4006.01,已取消
15589,5176,2025-11-01 22:57:40,2201.38,已取消
15590,5176,2025-11-01 22:57:40,6134.4,已取消
15591,5176,2025-11-01 22:57:40,5681.16,已取消
15592,5177,2026-05-13 01:35:48,11960.52,已完成
15593,5178,2024-08-01 03:46:22,27739.33,已完成
15594,5178,2024-08-01 03:46:22,37033.9,已完成
15595,5178,2024-08-01 03:46:22,20143.35,已完成
15596,5178,2024-08-01 03:46:22,21848.88,已完成
15597,5179,2026-03-05 23:15:24,4380.19,已完成
15598,5179,2026-03-05 23:15:24,17097.31,已完成
15599,5179,2026-03-05 23:15:24,18732.22,已完成
15600,5179,2026-03-05 23:15:24,25428.39,已完成
15601,5179,2026-03-05 23:15:24,40739.75,已完成
15602,5180,2025-04-28 17:44:36,3273.19,已完成
15603,5180,2025-04-28 17:44:36,12879.69,已完成
15604,5180,2025-04-28 17:44:36,13099.08,已完成
15605,5180,2025-04-28 17:44:36,15026.95,已完成
15606,5180,2025-04-28 17:44:36,20431.87,已完成
15607,5181,2025-03-26 22:48:56,4559.81,已支付
15608,5181,2025-03-26 22:48:56,2669.41,已支付
15609,5181,2025-03-26 22:48:56,7161.24,已支付
15610,5181,2025-03-26 22:48:56,6191.26,已支付
15611,5182,2024-09-24 21:05:34,16309.05,已完成
15612,5182,2024-09-24 21:05:34,32794.52,已完成
15613,5182,2024-09-24 21:05:34,32971.73,已完成
15614,5182,2024-09-24 21:05:34,40946.16,已完成
15615,5183,2026-01-01 21:44:31,19848.31,已完成
15616,5184,2025-05-22 17:06:08,93.99,已取消
15617,5184,2025-05-22 17:06:08,243.75,已取消
15618,5184,2025-05-22 17:06:08,267.46,已取消
15619,5184,2025-05-22 17:06:08,678.71,已取消
15620,5185,2024-09-02 22:00:17,3618.96,已完成
15621,5185,2024-09-02 22:00:17,21595.92,已完成
15622,5185,2024-09-02 22:00:17,12550.76,已完成
15623,5186,2025-04-30 18:21:00,16659.12,已支付
15624,5186,2025-04-30 18:21:00,25769.59,已支付
15625,5186,2025-04-30 18:21:00,50060.25,已支付
15626,5186,2025-04-30 18:21:00,34213.73,已支付
15627,5187,2025-02-18 20:48:33,1872.99,已支付
15628,5188,2026-04-20 23:40:07,94.22,已完成
15629,5188,2026-04-20 23:40:07,33432.64,已完成
15630,5188,2026-04-20 23:40:07,36034.31,已完成
15631,5189,2026-04-23 18:41:02,417.59,已支付
15632,5189,2026-04-23 18:41:02,19233.55,已支付
15633,5189,2026-04-23 18:41:02,18155.24,已支付
15634,5189,2026-04-23 18:41:02,16202.45,已支付
15635,5189,2026-04-23 18:41:02,31812.07,已支付
15636,5190,2025-07-12 17:32:54,1136.24,已完成
15637,5191,2025-06-18 21:35:01,6459.37,已完成
15638,5191,2025-06-18 21:35:01,42805.14,已完成
15639,5191,2025-06-18 21:35:01,74108.06,已完成
15640,5191,2025-06-18 21:35:01,54185.41,已完成
15641,5192,2025-09-29 06:34:19,1554.25,已完成
15642,5192,2025-09-29 06:34:19,2331.76,已完成
15643,5192,2025-09-29 06:34:19,13803.11,已完成
15644,5192,2025-09-29 06:34:19,18541.53,已完成
15645,5193,2024-12-04 06:13:25,3910.46,已取消
15646,5193,2024-12-04 06:13:25,2004.23,已取消
15647,5193,2024-12-04 06:13:25,4068.47,已取消
15648,5193,2024-12-04 06:13:25,5991.03,已取消
15649,5193,2024-12-04 06:13:25,4217.94,已取消
15650,5194,2025-10-06 13:31:51,1403.88,已取消
15651,5194,2025-10-06 13:31:51,3070.28,已取消
15652,5194,2025-10-06 13:31:51,5520.2,已取消
15653,5194,2025-10-06 13:31:51,4295.24,已取消
15654,5194,2025-10-06 13:31:51,5747.69,已取消
15655,5195,2025-09-03 20:00:17,1599.04,已完成
15656,5195,2025-09-03 20:00:17,4708.98,已完成
15657,5195,2025-09-03 20:00:17,4949.9,已完成
15658,5195,2025-09-03 20:00:17,5950.68,已完成
15659,5196,2025-08-10 21:31:01,290.71,已完成
15660,5196,2025-08-10 21:31:01,10963.16,已完成
15661,5196,2025-08-10 21:31:01,28302.39,已完成
15662,5197,2025-01-21 23:26:20,8172.38,已完成
15663,5197,2025-01-21 23:26:20,16369.62,已完成
15664,5197,2025-01-21 23:26:20,29869.49,已完成
15665,5198,2025-01-13 23:57:50,1784.6,已完成
15666,5198,2025-01-13 23:57:50,10457.0,已完成
15667,5198,2025-01-13 23:57:50,14800.52,已完成
15668,5198,2025-01-13 23:57:50,23998.15,已完成
15669,5198,2025-01-13 23:57:50,31102.05,已完成
15670,5199,2024-12-18 23:52:17,1231.03,已完成
15671,5199,2024-12-18 23:52:17,6749.78,已完成
15672,5200,2024-06-25 13:33:18,12037.61,已完成
15673,5200,2024-06-25 13:33:18,26977.66,已完成
15674,5200,2024-06-25 13:33:18,15312.68,已完成
15675,5200,2024-06-25 13:33:18,23136.85,已完成
15676,5200,2024-06-25 13:33:18,37560.91,已完成
15677,5201,2025-11-21 17:22:47,906.95,已完成
15678,5202,2025-04-05 23:31:58,1574.57,已完成
15679,5202,2025-04-05 23:31:58,2001.29,已完成
15680,5203,2024-09-04 22:03:43,877.87,已支付
15681,5204,2025-12-18 04:06:51,7697.39,已支付
15682,5204,2025-12-18 04:06:51,17372.27,已支付
15683,5204,2025-12-18 04:06:51,20156.11,已支付
15684,5204,2025-12-18 04:06:51,28455.43,已支付
15685,5204,2025-12-18 04:06:51,43657.98,已支付
15686,5205,2024-12-24 12:00:51,46.66,已取消
15687,5205,2024-12-24 12:00:51,173.27,已取消
15688,5206,2024-08-03 13:29:16,6136.23,已完成
15689,5206,2024-08-03 13:29:16,8793.62,已完成
15690,5206,2024-08-03 13:29:16,28860.56,已完成
15691,5207,2024-10-28 21:08:50,1622.42,已完成
15692,5207,2024-10-28 21:08:50,16411.63,已完成
15693,5207,2024-10-28 21:08:50,13701.45,已完成
15694,5207,2024-10-28 21:08:50,19156.83,已完成
15695,5208,2026-03-14 20:29:23,627.46,已完成
15696,5208,2026-03-14 20:29:23,8849.65,已完成
15697,5208,2026-03-14 20:29:23,35652.69,已完成
15698,5208,2026-03-14 20:29:23,36269.79,已完成
15699,5209,2025-09-28 07:13:53,1171.28,已支付
15700,5209,2025-09-28 07:13:53,4766.72,已支付
15701,5210,2025-05-04 21:57:10,1415.26,已取消
15702,5210,2025-05-04 21:57:10,739.08,已取消
15703,5210,2025-05-04 21:57:10,2417.17,已取消
15704,5211,2024-11-13 23:27:32,14749.0,已完成
15705,5211,2024-11-13 23:27:32,21379.89,已完成
15706,5212,2024-05-25 23:44:20,423.98,已取消
15707,5212,2024-05-25 23:44:20,520.45,已取消
15708,5213,2025-11-24 17:47:48,154.6,已取消
15709,5213,2025-11-24 17:47:48,309.19,已取消
15710,5213,2025-11-24 17:47:48,309.19,已取消
15711,5214,2026-02-11 18:24:35,785.2,已取消
15712,5214,2026-02-11 18:24:35,865.52,已取消
15713,5214,2026-02-11 18:24:35,881.74,已取消
15714,5214,2026-02-11 18:24:35,4368.07,已取消
15715,5214,2026-02-11 18:24:35,4402.42,已取消
15716,5215,2026-02-10 06:53:58,7959.18,已支付
15717,5216,2024-07-25 16:58:48,18195.97,已支付
15718,5216,2024-07-25 16:58:48,20038.6,已支付
15719,5216,2024-07-25 16:58:48,25608.95,已支付
15720,5216,2024-07-25 16:58:48,62399.7,已支付
15721,5216,2024-07-25 16:58:48,38323.35,已支付
15722,5217,2025-10-23 13:13:46,3497.41,已取消
15723,5218,2024-06-26 17:26:41,144.21,已取消
15724,5219,2025-12-18 11:27:10,14514.7,已完成
15725,5220,2025-01-03 14:24:00,4611.35,已完成
15726,5220,2025-01-03 14:24:00,6485.94,已完成
15727,5220,2025-01-03 14:24:00,9453.32,已完成
15728,5220,2025-01-03 14:24:00,8596.15,已完成
15729,5220,2025-01-03 14:24:00,12698.89,已完成
15730,5221,2025-04-27 19:59:45,1732.63,已取消
15731,5221,2025-04-27 19:59:45,2346.05,已取消
15732,5221,2025-04-27 19:59:45,3232.65,已取消
15733,5222,2026-01-04 19:58:20,8838.79,已完成
15734,5222,2026-01-04 19:58:20,18931.42,已完成
15735,5222,2026-01-04 19:58:20,36513.18,已完成
15736,5223,2024-06-15 18:16:49,12657.13,已完成
15737,5223,2024-06-15 18:16:49,30456.81,已完成
15738,5223,2024-06-15 18:16:49,24644.22,已完成
15739,5223,2024-06-15 18:16:49,23756.75,已完成
15740,5223,2024-06-15 18:16:49,32933.44,已完成
15741,5224,2026-03-29 23:18:24,7250.75,已完成
15742,5224,2026-03-29 23:18:24,15358.87,已完成
15743,5224,2026-03-29 23:18:24,19127.07,已完成
15744,5224,2026-03-29 23:18:24,12091.79,已完成
15745,5225,2025-08-16 16:14:04,6118.56,已支付
15746,5225,2025-08-16 16:14:04,7373.8,已支付
15747,5225,2025-08-16 16:14:04,9015.22,已支付
15748,5225,2025-08-16 16:14:04,18739.44,已支付
15749,5225,2025-08-16 16:14:04,19847.14,已支付
15750,5226,2025-05-23 07:24:02,1793.67,已完成
15751,5226,2025-05-23 07:24:02,2911.6,已完成
15752,5227,2026-05-08 19:00:00,57.95,已完成
15753,5227,2026-05-08 19:00:00,115.91,已完成
15754,5228,2025-11-01 12:40:07,1407.08,已完成
15755,5228,2025-11-01 12:40:07,2252.1,已完成
15756,5229,2025-12-25 19:54:31,11033.5,已完成
15757,5229,2025-12-25 19:54:31,15471.72,已完成
15758,5229,2025-12-25 19:54:31,16424.53,已完成
15759,5230,2025-04-04 18:04:47,1881.3,已完成
