item_id,order_id,product_id,quantity,item_amount
30374,13349,314,1,252.0
30375,13349,3,2,1865.99
30376,13349,92,6,1735.79
30377,13350,2,1,6696.44
30378,13351,7,1,5973.06
30379,13352,3,1,729.18
30380,13352,7,2,11946.12
30381,13353,2,2,13987.77
30382,13353,3,2,1458.36
30383,13353,7,2,11946.12
30384,13354,2,1,6993.89
30385,13354,3,2,1458.36
30386,13354,7,1,5973.06
30387,13355,2,1,6993.89
30388,13355,3,2,1458.36
30389,13355,470,1,301.15
30390,13355,7,1,5973.06
30391,13356,8,2,3689.72
30392,13357,8,1,1844.86
30393,13357,236,2,11955.13
30394,13358,8,2,3689.72
30395,13358,2,1,8408.46
30396,13358,236,1,5977.57
30397,13359,355,6,862.46
30398,13360,355,5,718.72
30399,13360,428,1,10707.46
30400,13361,465,1,270.96
30401,13362,465,1,270.96
30402,13362,242,2,1325.88
30403,13363,465,1,270.96
30404,13363,242,1,662.94
30405,13363,2,2,16203.09
30406,13364,465,2,541.93
30407,13364,242,1,662.94
30408,13364,2,2,16203.09
30409,13364,6,1,19630.54
30410,13365,3,2,1467.92
30411,13366,3,1,733.96
30412,13366,86,2,16312.14
30413,13367,2,1,7039.73
30414,13367,3,2,1467.92
30415,13367,86,2,16312.14
30416,13368,2,1,7039.73
30417,13368,3,1,733.96
30418,13368,86,1,8156.07
30419,13369,2,1,7039.73
30420,13369,3,1,733.96
30421,13369,86,2,16312.14
30422,13370,256,4,1053.44
30423,13371,256,2,526.72
30424,13371,329,2,35617.1
30425,13372,256,3,790.08
30426,13372,329,1,17808.55
30427,13372,3,2,1773.44
30428,13373,443,3,1763.16
30429,13374,443,1,587.72
30430,13374,462,1,4848.31
30431,13375,1,1,1681.71
30432,13376,460,2,757.91
30433,13377,460,2,757.91
30434,13377,95,1,827.35
30435,13378,2,1,8610.7
30436,13379,129,1,4713.9
30437,13379,2,1,8610.7
30438,13380,129,1,4713.9
30439,13380,2,1,8610.7
30440,13381,129,1,4713.9
30441,13381,2,1,8610.7
30442,13381,10,3,302.35
30443,13382,9,2,41253.88
30444,13383,9,2,41253.88
30445,13383,4,2,77.87
30446,13384,157,1,411.47
30447,13385,5,1,69.92
30448,13385,157,2,822.93
30449,13386,2,2,15924.96
30450,13386,5,2,139.84
30451,13386,157,2,822.93
30452,13387,208,1,2685.55
30453,13388,208,1,2685.55
30454,13388,1,1,1885.02
30455,13389,208,1,2685.55
30456,13389,1,2,3770.03
30457,13389,3,2,1715.59
30458,13390,217,1,13253.06
30459,13391,217,1,13253.06
30460,13391,2,1,7277.04
30461,13392,217,1,13253.06
30462,13392,2,2,14554.09
30463,13392,6,1,17632.72
30464,13393,217,2,26506.12
30465,13393,2,1,7277.04
30466,13393,6,2,35265.44
30467,13394,9,2,33750.1
30468,13395,9,1,16875.05
30469,13395,67,2,7522.95
30470,13396,9,2,33750.1
30471,13396,67,2,7522.95
30472,13396,38,1,883.67
30473,13397,60,1,3696.01
30474,13398,60,1,3696.01
30475,13398,86,1,7679.05
30476,13399,6,1,18994.32
30477,13400,70,1,11249.11
30478,13400,6,1,18994.32
30479,13401,482,2,1008.09
30480,13401,70,1,11249.11
30481,13401,6,1,18994.32
30482,13402,482,1,504.05
30483,13402,2,1,7838.97
30484,13402,70,1,11249.11
30485,13402,6,2,37988.63
30486,13403,482,3,1512.14
30487,13403,2,2,15677.95
30488,13403,70,1,11249.11
30489,13403,6,2,37988.63
30490,13403,95,2,1426.84
30491,13404,8,1,1929.48
30492,13405,8,1,1929.48
30493,13405,66,1,4840.71
30494,13406,8,2,3858.97
30495,13406,66,1,4840.71
30496,13406,347,1,4926.46
30497,13407,8,1,1929.48
30498,13407,2,1,8794.15
30499,13407,66,1,4840.71
30500,13407,347,1,4926.46
30501,13408,2,1,8794.15
30502,13408,66,2,9681.42
30503,13408,8,2,3858.97
30504,13408,347,1,4926.46
30505,13408,380,1,5922.11
30506,13409,338,1,267.51
30507,13410,338,1,267.51
30508,13410,156,2,5053.49
30509,13411,20,2,5361.19
30510,13412,212,2,582.11
30511,13412,20,2,5361.19
30512,13413,212,3,873.17
30513,13413,20,2,5361.19
30514,13413,486,1,63.31
30515,13414,2,2,18447.47
30516,13415,24,2,23444.37
30517,13415,2,2,18447.47
30518,13416,24,1,11722.18
30519,13416,2,1,9223.73
30520,13416,7,1,7877.44
30521,13417,24,1,11722.18
30522,13417,2,2,18447.47
30523,13417,3,2,1923.33
30524,13417,7,2,15754.88
30525,13418,2,1,8002.83
30526,13419,2,2,16005.66
30527,13419,5,3,210.82
30528,13420,5,3,225.47
30529,13421,117,1,10643.57
30530,13421,5,2,150.31
30531,13422,5,2,150.31
30532,13422,4,2,74.75
30533,13422,117,1,10643.57
30534,13423,6,1,20526.2
30535,13424,7,1,6228.73
30536,13425,7,1,6228.73
30537,13426,10,1,95.63
30538,13427,10,3,286.88
30539,13427,5,3,215.23
30540,13428,10,3,286.88
30541,13428,3,2,1703.62
30542,13428,5,1,71.74
30543,13429,61,1,4841.74
30544,13429,10,1,95.63
30545,13429,3,2,1703.62
30546,13429,5,3,215.23
30547,13430,2,1,8170.06
30548,13430,3,2,1703.62
30549,13430,5,1,71.74
30550,13430,10,1,95.63
30551,13430,61,1,4841.74
30552,13431,54,1,657.88
30553,13432,308,1,12453.24
30554,13432,54,2,1315.76
30555,13433,308,2,24906.48
30556,13433,61,1,3840.69
30557,13433,54,2,1315.76
30558,13434,283,1,11316.12
30559,13434,308,2,24906.48
30560,13434,61,1,3840.69
30561,13434,54,1,657.88
30562,13435,10,2,197.7
30563,13436,384,4,372.25
30564,13436,10,3,296.55
30565,13437,384,4,372.25
30566,13437,10,2,197.7
30567,13437,6,2,40928.0
30568,13438,384,6,558.37
30569,13438,10,2,197.7
30570,13438,6,2,40928.0
30571,13439,2,1,8137.45
30572,13440,2,2,16274.91
30573,13440,90,1,9151.29
30574,13441,2,1,8137.45
30575,13441,4,4,142.14
30576,13441,90,2,18302.58
30577,13442,24,1,10341.66
30578,13442,2,2,16274.91
30579,13442,4,5,177.67
30580,13442,90,2,18302.58
30581,13443,24,2,20683.32
30582,13443,2,1,8137.45
30583,13443,4,3,106.6
30584,13443,90,2,18302.58
30585,13444,3,2,1776.44
30586,13445,9,2,40247.48
30587,13446,367,6,684.89
30588,13447,291,3,1451.69
30589,13447,367,3,342.45
30590,13448,6,1,18486.01
30591,13449,8,2,3347.77
30592,13449,6,2,36972.01
30593,13450,8,2,3347.77
30594,13450,6,1,18486.01
30595,13450,167,2,3956.51
30596,13451,8,1,1673.89
30597,13451,6,1,18486.01
30598,13451,167,2,3956.51
30599,13452,419,1,194.5
30600,13453,146,1,1539.43
30601,13453,419,3,583.49
30602,13454,146,1,1539.43
30603,13454,419,2,388.99
30604,13454,215,2,17337.65
30605,13455,146,1,1539.43
30606,13455,419,3,583.49
30607,13455,6,2,33831.59
30608,13455,215,2,17337.65
30609,13456,2,1,7582.05
30610,13457,9,1,19679.01
30611,13458,9,2,39358.03
30612,13458,3,2,1773.77
30613,13459,9,1,19679.01
30614,13459,3,2,1773.77
30615,13459,380,1,5728.39
30616,13460,493,2,2598.31
30617,13461,8,1,1429.67
30618,13461,493,1,1299.15
30619,13462,8,2,2859.34
30620,13462,474,2,17967.83
30621,13462,493,1,1299.15
30622,13463,8,2,2859.34
30623,13463,1,1,1492.93
30624,13463,474,2,17967.83
30625,13463,493,1,1299.15
30626,13464,444,1,9548.65
30627,13465,444,1,9548.65
30628,13465,30,1,2232.31
30629,13466,444,1,9548.65
30630,13466,30,1,2232.31
30631,13466,6,1,16889.63
30632,13467,9,1,17349.38
30633,13468,9,2,34698.76
30634,13468,3,2,1563.79
30635,13469,9,2,34698.76
30636,13469,3,1,781.89
30637,13470,462,1,4260.08
30638,13471,2,1,7069.51
30639,13471,462,1,4260.08
30640,13472,8,2,3102.18
30641,13472,2,1,7069.51
30642,13472,462,2,8520.17
30643,13473,8,2,3102.18
30644,13473,2,1,7069.51
30645,13473,10,1,82.74
30646,13473,462,1,4260.08
30647,13474,128,2,3988.12
30648,13475,128,1,1994.06
30649,13475,289,1,119.24
30650,13476,128,1,1994.06
30651,13476,289,3,357.71
30652,13476,2,2,18216.05
30653,13477,128,2,3988.12
30654,13477,289,1,119.24
30655,13477,2,2,18216.05
30656,13477,255,2,31176.34
30657,13478,128,1,1994.06
30658,13478,289,3,357.71
30659,13478,2,2,18216.05
30660,13478,178,2,29982.49
30661,13478,255,1,15588.17
30662,13479,1,1,2055.02
30663,13480,1,1,2055.02
30664,13480,267,1,8091.46
30665,13481,1,2,4110.05
30666,13481,2,1,8969.49
30667,13481,267,1,8091.46
30668,13482,3,2,1445.49
30669,13483,481,2,27488.32
30670,13483,3,2,1445.49
30671,13484,481,1,13744.16
30672,13484,3,2,1445.49
30673,13484,5,3,182.62
30674,13485,1,2,3003.15
30675,13486,8,2,2875.91
30676,13486,1,1,1501.58
30677,13487,8,1,1437.95
30678,13487,1,2,3003.15
30679,13487,6,2,31760.85
30680,13488,8,1,1437.95
30681,13488,1,1,1501.58
30682,13488,5,2,115.1
30683,13488,6,1,15880.42
30684,13489,57,2,3580.61
30685,13490,57,1,1790.31
30686,13490,499,1,269.62
30687,13491,8,1,1920.78
30688,13492,8,1,1920.78
30689,13492,1,1,2005.76
30690,13493,8,2,3841.56
30691,13493,1,2,4011.53
30692,13493,453,1,842.78
30693,13494,8,1,1920.78
30694,13494,1,2,4011.53
30695,13494,453,2,1685.55
30696,13494,54,1,888.68
30697,13495,1,2,4011.53
30698,13495,453,3,2528.33
30699,13495,486,1,86.45
30700,13495,8,1,1920.78
30701,13495,54,1,888.68
30702,13496,277,1,2535.68
30703,13497,171,2,295.88
30704,13497,277,2,5071.37
30705,13498,9,1,16157.09
30706,13498,171,2,295.88
30707,13498,277,1,2535.68
30708,13499,404,2,1565.02
30709,13500,404,1,782.51
30710,13500,85,2,10914.0
30711,13501,404,3,2347.53
30712,13501,85,2,10914.0
30713,13501,334,5,1268.22
30714,13502,447,1,2379.98
30715,13503,335,2,1771.26
30716,13503,447,2,4759.96
30717,13504,77,2,765.86
30718,13505,9,1,15933.77
30719,13505,77,1,382.93
30720,13506,497,1,4407.43
30721,13507,497,1,4407.43
30722,13507,7,1,5535.28
30723,13508,251,5,1252.68
30724,13509,9,1,20287.75
30725,13509,251,6,1503.21
30726,13510,73,5,764.9
30727,13510,9,2,40575.49
30728,13510,251,5,1252.68
30729,13511,73,4,611.92
30730,13511,251,5,1252.68
30731,13511,9,2,40575.49
30732,13511,6,2,42498.66
30733,13512,6,2,42498.66
30734,13512,73,2,305.96
30735,13512,9,1,20287.75
30736,13512,22,2,2548.36
30737,13512,251,4,1002.14
30738,13513,8,1,1972.25
30739,13514,8,2,3944.5
30740,13514,58,1,1166.09
30741,13515,8,1,1972.25
30742,13515,58,1,1166.09
30743,13515,4,3,117.76
30744,13516,7,2,15544.68
30745,13517,9,1,21053.6
30746,13517,7,1,7772.34
30747,13518,1,2,2957.44
30748,13519,1,1,1478.72
30749,13519,430,2,466.65
30750,13520,7,2,14327.67
30751,13521,2,2,16776.33
30752,13521,7,1,7163.83
30753,13522,2,1,8388.17
30754,13522,275,1,7938.77
30755,13522,7,2,14327.67
30756,13523,2,1,8388.17
30757,13523,275,2,15877.54
30758,13523,7,1,7163.83
30759,13524,2,1,8388.17
30760,13524,275,1,7938.77
30761,13524,7,2,14327.67
30762,13525,150,1,8078.23
30763,13526,1,1,1457.5
30764,13526,150,1,8078.23
30765,13527,1,2,2915.0
30766,13527,347,1,3563.69
30767,13527,150,1,8078.23
30768,13528,9,1,20391.61
30769,13529,112,2,3088.75
30770,13529,9,1,20391.61
30771,13530,112,2,3088.75
30772,13530,9,2,40783.21
30773,13530,97,1,2126.82
30774,13531,112,2,3088.75
30775,13531,9,1,20391.61
30776,13531,2,2,17629.03
30777,13531,97,2,4253.63
30778,13532,97,1,2126.82
30779,13532,2,2,17629.03
30780,13532,5,3,232.2
30781,13532,9,2,40783.21
30782,13532,112,2,3088.75
30783,13533,270,2,7650.51
30784,13534,1,2,3942.61
30785,13534,270,2,7650.51
30786,13535,1,2,3942.61
30787,13535,270,1,3825.26
30788,13536,1,2,3942.61
30789,13536,13,1,5605.99
30790,13536,270,2,7650.51
30791,13537,1,1,1971.31
30792,13537,13,1,5605.99
30793,13537,270,1,3825.26
30794,13537,151,1,1762.81
30795,13538,481,2,26755.64
30796,13539,481,1,13377.82
30797,13539,4,5,147.32
30798,13540,481,2,26755.64
30799,13540,258,3,1831.21
30800,13540,4,2,58.93
30801,13541,481,2,26755.64
30802,13541,258,2,1220.81
30803,13541,4,2,58.93
30804,13541,1,1,1545.91
30805,13542,7,1,6089.56
30806,13543,108,1,11565.08
30807,13543,7,1,6089.56
30808,13544,424,1,443.74
30809,13545,211,1,15006.13
30810,13546,9,2,38448.76
30811,13546,211,1,15006.13
30812,13547,7,1,5808.72
30813,13548,4,2,59.4
30814,13548,7,2,11617.43
30815,13549,2,2,13602.91
30816,13549,4,6,178.2
30817,13549,7,2,11617.43
30818,13550,2,2,13602.91
30819,13550,4,5,148.5
30820,13550,7,2,11617.43
30821,13551,4,4,118.25
30822,13552,4,5,147.81
30823,13552,102,3,116.62
30824,13553,4,5,147.81
30825,13553,102,4,155.5
30826,13553,6,1,16403.08
30827,13554,86,1,7843.06
30828,13554,4,5,147.81
30829,13554,102,5,194.37
30830,13554,6,2,32806.16
30831,13555,33,1,1532.83
30832,13556,33,1,1532.83
30833,13556,3,2,1630.87
30834,13557,33,1,1532.83
30835,13557,3,1,815.43
30836,13557,172,2,28267.2
30837,13558,8,2,3432.01
30838,13558,33,1,1532.83
30839,13558,3,2,1630.87
30840,13558,172,1,14133.6
30841,13559,33,1,1532.83
30842,13559,3,1,815.43
30843,13559,8,1,1716.01
30844,13559,172,1,14133.6
30845,13559,24,2,19879.41
30846,13560,374,2,1639.42
30847,13561,379,2,7775.18
30848,13562,10,2,199.67
30849,13562,379,2,7775.18
30850,13563,10,2,199.67
30851,13563,379,1,3887.59
30852,13563,4,3,111.74
30853,13564,3,1,889.29
30854,13564,10,1,99.83
30855,13564,379,1,3887.59
30856,13564,4,4,148.99
30857,13565,3,2,1778.58
30858,13565,4,5,186.24
30859,13565,10,3,299.5
30860,13565,79,2,32737.04
30861,13565,379,2,7775.18
30862,13566,232,2,12379.31
30863,13567,232,1,6189.65
30864,13567,176,2,9472.53
30865,13568,232,1,6189.65
30866,13568,5,1,78.02
30867,13568,176,2,9472.53
30868,13569,232,1,6189.65
30869,13569,2,2,17769.09
30870,13569,5,1,78.02
30871,13569,176,2,9472.53
30872,13570,2,2,17769.09
30873,13570,5,1,78.02
30874,13570,232,1,6189.65
30875,13570,176,2,9472.53
30876,13570,381,2,14239.18
30877,13571,165,2,365.2
30878,13572,349,2,2293.49
30879,13572,165,3,547.81
30880,13573,306,5,297.7
30881,13573,349,1,1146.74
30882,13573,165,5,913.01
30883,13574,134,5,532.78
30884,13575,274,2,1510.69
30885,13575,134,5,532.78
30886,13576,54,2,1306.83
30887,13577,4,5,164.71
30888,13578,478,1,4602.48
30889,13579,335,2,1886.92
30890,13580,108,1,13741.1
30891,13581,108,1,13741.1
30892,13581,109,2,529.59
30893,13582,5,3,223.18
30894,13582,108,1,13741.1
30895,13582,109,2,529.59
30896,13583,174,1,823.03
30897,13584,467,1,8658.47
30898,13584,174,2,1646.05
30899,13585,232,1,4901.64
30900,13585,467,2,17316.94
30901,13585,174,3,2469.08
30902,13586,8,1,1804.98
30903,13587,421,1,12482.09
30904,13588,259,5,77.8
30905,13588,421,1,12482.09
30906,13589,21,3,462.8
30907,13589,259,3,46.68
30908,13589,421,1,12482.09
30909,13590,8,1,1710.87
30910,13590,259,6,93.36
30911,13590,21,6,925.61
30912,13590,421,1,12482.09
30913,13591,1,1,1786.57
30914,13591,259,3,46.68
30915,13591,421,1,12482.09
30916,13591,8,2,3421.74
30917,13591,21,2,308.54
30918,13592,425,2,181.82
30919,13593,425,2,181.82
30920,13593,401,1,9680.45
30921,13594,8,1,1905.54
30922,13594,425,4,363.64
30923,13594,401,1,9680.45
30924,13595,8,1,1905.54
30925,13595,425,4,363.64
30926,13595,401,1,9680.45
30927,13595,20,2,7261.99
30928,13596,45,2,4704.83
30929,13597,469,1,15274.54
30930,13597,45,2,4704.83
30931,13598,8,1,1895.76
30932,13598,45,1,2352.42
30933,13598,469,1,15274.54
30934,13599,8,2,3791.52
30935,13599,469,1,15274.54
30936,13599,45,2,4704.83
30937,13599,437,1,9090.75
30938,13600,492,1,8133.55
30939,13601,2,1,6734.34
30940,13601,492,1,8133.55
30941,13602,6,2,33007.63
30942,13603,308,1,13087.86
30943,13603,6,2,33007.63
30944,13604,259,3,40.77
30945,13604,308,2,26175.72
30946,13604,6,1,16503.81
30947,13605,6,2,40763.34
30948,13606,4,5,183.66
30949,13606,6,2,40763.34
30950,13607,4,5,183.66
30951,13607,485,1,4645.13
30952,13607,6,1,20381.67
30953,13608,269,1,6343.76
30954,13608,4,5,183.66
30955,13608,485,1,4645.13
30956,13608,6,2,40763.34
30957,13609,393,3,506.23
30958,13610,393,6,1012.46
30959,13610,407,1,221.97
30960,13611,393,4,674.97
30961,13611,6,2,30797.43
30962,13611,407,2,443.94
30963,13612,393,2,337.49
30964,13612,9,1,14701.89
30965,13612,6,2,30797.43
30966,13612,407,3,665.91
30967,13613,6,1,15398.72
30968,13613,393,2,337.49
30969,13613,9,2,29403.77
30970,13613,495,1,800.13
30971,13613,407,1,221.97
30972,13614,4,5,185.62
30973,13615,4,4,148.5
30974,13615,6,1,20599.31
30975,13616,171,3,540.23
30976,13616,4,6,222.74
30977,13616,6,1,20599.31
30978,13617,258,2,1529.76
30979,13618,258,1,764.88
30980,13618,10,1,98.96
30981,13619,488,4,735.82
30982,13619,258,2,1529.76
30983,13619,10,2,197.92
30984,13620,488,5,919.78
30985,13620,258,1,764.88
30986,13620,10,1,98.96
30987,13620,6,1,20486.9
30988,13621,488,2,367.91
30989,13621,258,1,764.88
30990,13621,10,3,296.88
30991,13621,6,2,40973.8
30992,13622,9,2,39700.79
30993,13623,8,2,3765.24
30994,13623,9,2,39700.79
30995,13624,8,2,3765.24
30996,13624,9,1,19850.39
30997,13624,459,3,198.1
30998,13625,8,1,1882.62
30999,13625,9,2,39700.79
31000,13625,323,2,17743.59
31001,13625,459,5,330.16
31002,13626,265,2,17095.91
31003,13627,265,2,17095.91
31004,13627,147,1,147.37
31005,13628,265,1,8547.96
31006,13628,147,3,442.12
31007,13628,6,2,35637.62
31008,13629,5,1,78.59
31009,13630,182,1,17632.05
31010,13631,406,2,30314.14
31011,13631,182,1,17632.05
31012,13632,182,1,17632.05
31013,13632,406,1,15157.07
31014,13632,279,4,281.27
31015,13633,406,2,30314.14
31016,13633,12,2,1484.01
31017,13633,182,2,35264.1
31018,13633,279,4,281.27
31019,13634,7,2,12610.85
31020,13634,12,3,2226.02
31021,13634,182,2,35264.1
31022,13634,406,1,15157.07
31023,13634,279,6,421.9
31024,13635,150,1,8200.74
31025,13636,384,5,355.8
31026,13636,150,1,8200.74
31027,13637,384,4,284.64
31028,13637,150,1,8200.74
31029,13637,6,2,31296.08
31030,13638,384,2,142.32
31031,13638,5,3,170.12
31032,13638,150,1,8200.74
31033,13638,6,2,31296.08
31034,13639,384,2,142.32
31035,13639,5,2,113.42
31036,13639,150,1,8200.74
31037,13639,6,2,31296.08
31038,13640,331,4,191.88
31039,13641,331,3,143.91
31040,13641,6,2,35640.85
31041,13642,331,2,95.94
31042,13642,462,1,4431.82
31043,13642,6,2,35640.85
31044,13643,424,1,443.12
31045,13644,424,2,886.25
31046,13644,3,1,878.72
31047,13645,4,4,151.38
31048,13646,4,6,227.06
31049,13646,5,1,76.1
31050,13647,3,1,903.54
31051,13647,4,4,151.38
31052,13647,5,1,76.1
31053,13648,3,2,1807.08
31054,13648,4,2,75.69
31055,13648,5,2,152.2
31056,13649,282,1,2191.34
31057,13650,9,1,21362.61
31058,13650,282,2,4382.69
31059,13651,144,1,15923.62
31060,13651,9,1,21362.61
31061,13651,282,1,2191.34
31062,13652,144,1,15923.62
31063,13652,9,1,21362.61
31064,13652,282,1,2191.34
31065,13652,103,2,36948.43
31066,13653,103,1,18474.21
31067,13653,9,2,42725.23
31068,13653,493,1,1841.08
31069,13653,144,1,15923.62
31070,13653,282,1,2191.34
31071,13654,10,2,198.05
31072,13655,8,1,1831.95
31073,13656,8,2,3663.9
31074,13656,1,1,1913.0
31075,13657,8,2,3663.9
31076,13657,1,2,3826.01
31077,13657,139,2,1418.87
31078,13658,8,2,3663.9
31079,13658,1,1,1913.0
31080,13658,139,2,1418.87
31081,13658,481,1,16554.5
31082,13659,323,1,8276.55
31083,13660,32,1,213.66
31084,13660,323,2,16553.1
31085,13661,32,3,640.98
31086,13661,488,5,870.81
31087,13661,323,2,16553.1
31088,13662,395,1,1643.99
31089,13663,8,1,1932.83
31090,13664,70,1,9382.93
31091,13665,4,3,102.62
31092,13666,295,1,668.68
31093,13667,4,4,131.64
31094,13667,295,2,1337.35
31095,13668,1,2,3554.83
31096,13669,1,2,3554.83
31097,13669,202,6,622.63
31098,13670,424,1,407.88
31099,13670,1,1,1777.42
31100,13670,202,2,207.54
31101,13671,133,3,401.8
31102,13672,7,2,14749.84
31103,13673,6,1,18569.05
31104,13674,6,1,18569.05
31105,13674,14,4,336.87
31106,13675,384,3,253.33
31107,13675,6,2,37138.11
31108,13675,14,4,336.87
31109,13676,384,5,422.22
31110,13676,6,2,37138.11
31111,13676,14,2,168.44
31112,13677,384,2,168.89
31113,13677,48,2,98.79
31114,13677,6,2,37138.11
31115,13677,14,2,168.44
31116,13678,229,5,406.04
31117,13679,4,5,179.46
31118,13680,4,3,107.68
31119,13680,133,1,169.8
31120,13681,57,1,2352.97
31121,13681,4,5,179.46
31122,13681,133,2,339.6
31123,13682,57,2,4705.93
31124,13682,4,4,143.57
31125,13682,133,2,339.6
31126,13682,405,1,1969.56
31127,13683,4,3,107.68
31128,13683,133,1,169.8
31129,13683,41,2,23471.46
31130,13683,405,1,1969.56
31131,13683,57,2,4705.93
31132,13684,484,5,446.07
31133,13685,1,2,2910.38
31134,13685,484,2,178.43
31135,13686,1,2,2910.38
31136,13686,484,6,535.28
31137,13686,4,3,83.21
31138,13687,1,2,2910.38
31139,13687,484,3,267.64
31140,13687,4,5,138.68
31141,13687,342,1,6867.52
31142,13688,1,2,2910.38
31143,13688,484,3,267.64
31144,13688,4,3,83.21
31145,13688,435,1,9337.72
31146,13688,342,1,6867.52
31147,13689,2,2,14777.5
31148,13690,2,1,7388.75
31149,13690,338,1,249.12
31150,13691,157,1,471.81
31151,13692,4,5,199.35
31152,13692,157,1,471.81
31153,13693,3,2,1903.82
31154,13693,4,2,79.74
31155,13693,157,2,943.61
31156,13694,3,1,951.91
31157,13694,4,2,79.74
31158,13694,157,2,943.61
31159,13694,383,1,12423.08
31160,13695,8,2,3122.59
31161,13696,8,1,1561.29
31162,13696,5,3,187.46
31163,13697,8,1,1561.29
31164,13697,290,1,6502.89
31165,13697,5,2,124.97
31166,13698,8,2,3122.59
31167,13698,290,2,13005.79
31168,13698,35,1,1672.22
31169,13698,5,2,124.97
31170,13699,290,1,6502.89
31171,13699,35,1,1672.22
31172,13699,4,4,124.3
31173,13699,5,2,124.97
31174,13699,8,2,3122.59
31175,13700,2,1,8762.0
31176,13701,2,2,17524.0
31177,13701,4,2,76.52
31178,13702,196,1,6451.63
31179,13703,78,1,12787.72
31180,13704,56,1,2396.27
31181,13705,56,2,4792.53
31182,13705,2,1,8649.93
31183,13706,56,1,2396.27
31184,13706,2,2,17299.85
31185,13706,390,3,2947.11
31186,13707,56,2,4792.53
31187,13707,2,2,17299.85
31188,13707,412,4,668.65
31189,13707,390,1,982.37
31190,13708,3,2,1330.15
31191,13709,3,2,1330.15
31192,13710,330,1,499.17
31193,13710,3,1,665.07
31194,13711,330,2,998.35
31195,13711,3,2,1330.15
31196,13711,278,2,11034.21
31197,13712,355,4,533.05
31198,13712,330,2,998.35
31199,13712,3,2,1330.15
31200,13712,278,1,5517.11
31201,13713,121,6,1672.76
31202,13714,121,6,1672.76
31203,13714,114,1,19594.02
31204,13715,121,5,1393.97
31205,13715,114,2,39188.03
31206,13715,3,1,846.47
31207,13716,67,2,8373.14
31208,13716,121,4,1115.17
31209,13716,114,1,19594.02
31210,13716,3,2,1692.93
31211,13717,3,1,846.47
31212,13717,67,1,4186.57
31213,13717,7,1,6933.79
31214,13717,114,2,39188.03
31215,13717,121,5,1393.97
31216,13718,10,1,103.09
31217,13719,220,2,445.17
31218,13720,220,1,222.59
31219,13720,110,1,15401.68
31220,13721,1,1,1615.12
31221,13721,220,1,222.59
31222,13721,110,1,15401.68
31223,13722,1,1,1615.12
31224,13722,2,2,14098.87
31225,13722,220,1,222.59
31226,13722,110,2,30803.36
31227,13723,1,1,1615.12
31228,13723,2,2,14098.87
31229,13723,110,1,15401.68
31230,13723,241,4,556.62
31231,13723,220,2,445.17
31232,13724,331,6,315.17
31233,13725,331,4,210.11
31234,13725,78,1,12695.45
31235,13726,1,1,1845.07
31236,13726,331,2,105.06
31237,13726,78,1,12695.45
31238,13727,1,1,1845.07
31239,13727,218,2,239.02
31240,13727,331,6,315.17
31241,13727,78,1,12695.45
31242,13728,1,2,3690.14
31243,13728,325,1,3579.98
31244,13728,331,6,315.17
31245,13728,78,1,12695.45
31246,13728,218,1,119.51
31247,13729,5,1,74.14
31248,13730,3,2,1760.58
31249,13730,5,1,74.14
31250,13731,418,1,7638.47
31251,13731,3,2,1760.58
31252,13731,5,2,148.28
31253,13732,418,1,7638.47
31254,13732,3,1,880.29
31255,13732,5,3,222.42
31256,13732,405,2,4046.5
31257,13733,91,1,3347.7
31258,13734,91,1,3347.7
31259,13734,6,1,15814.04
31260,13735,299,5,528.53
31261,13736,299,6,634.23
31262,13736,367,2,166.29
31263,13737,299,6,634.23
31264,13737,4,6,168.42
31265,13737,367,4,332.58
31266,13738,1,2,4020.45
31267,13739,1,2,4020.45
31268,13739,113,3,3179.39
31269,13740,1,1,2010.22
31270,13740,113,3,3179.39
31271,13740,319,1,16870.28
31272,13741,2,1,8889.67
31273,13742,9,2,41130.94
31274,13742,2,1,8889.67
31275,13743,9,2,41130.94
31276,13743,2,1,8889.67
31277,13743,6,2,43080.44
31278,13744,9,1,20565.47
31279,13744,2,1,8889.67
31280,13744,6,1,21540.22
31281,13745,9,2,41130.94
31282,13745,2,2,17779.34
31283,13745,6,2,43080.44
31284,13745,1,2,4073.48
31285,13746,204,1,6468.46
31286,13747,3,2,1917.23
31287,13747,204,1,6468.46
31288,13748,2,2,13883.27
31289,13749,2,1,6941.63
31290,13749,404,2,1261.15
31291,13750,2,1,6941.63
31292,13750,404,2,1261.15
31293,13750,5,2,121.91
31294,13751,2,2,17634.6
31295,13752,2,1,8817.3
31296,13752,3,2,1838.58
31297,13753,2,1,8817.3
31298,13753,3,2,1838.58
31299,13753,5,2,154.85
31300,13754,2,1,7828.36
31301,13755,4,4,131.8
31302,13756,473,1,1104.22
31303,13756,4,6,197.71
31304,13757,420,1,13190.53
31305,13758,16,2,559.83
31306,13758,420,1,13190.53
31307,13759,16,5,1399.58
31308,13759,420,1,13190.53
31309,13759,464,2,3854.62
31310,13760,16,5,1399.58
31311,13760,41,1,12302.91
31312,13760,420,2,26381.06
31313,13760,464,2,3854.62
31314,13761,2,1,8616.42
31315,13761,420,1,13190.53
31316,13761,41,2,24605.81
31317,13761,16,3,839.75
31318,13761,464,2,3854.62
31319,13762,326,1,416.61
31320,13763,5,2,140.82
31321,13764,2,2,16036.85
31322,13764,5,2,140.82
31323,13765,2,1,8018.43
31324,13765,5,2,140.82
